"concept_id","concept_name","concept_code","vocabulary_id","ingredient"
40916572,"infliximab 100 MG Injectable Suspension [Remicade] Box of 4 by Gerke","OMOP2114534","RxNorm Extension","infliximab"
40916573,"infliximab 100 MG Injectable Suspension [Remicade] Box of 4 by Emra-Med","OMOP2114535","RxNorm Extension","infliximab"
40916574,"infliximab 100 MG Injectable Solution [Remsima] Box of 5 by Axicorp","OMOP2114536","RxNorm Extension","infliximab"
40916575,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Haematogmbh","OMOP2114537","RxNorm Extension","infliximab"
40916576,"infliximab 100 MG Injection [Remicade] Box of 3 by Aca Mueller","OMOP2114538","RxNorm Extension","infliximab"
40916577,"infliximab 100 MG Injection [Remicade] Box of 2 by Cc","OMOP2114539","RxNorm Extension","infliximab"
40916578,"infliximab 100 MG Injection [Inflectra] Box of 1 by Kohlpharma","OMOP2114540","RxNorm Extension","infliximab"
40938256,"infliximab 100 MG Injectable Solution [FLIXABI] Box of 3","OMOP2136218","RxNorm Extension","infliximab"
40947956,"infliximab 100 MG Injectable Suspension [Remsima] Box of 3 by Mundipharma","OMOP2145918","RxNorm Extension","infliximab"
40947957,"infliximab 100 MG Injectable Suspension [Remicade] Box of 5 by Merck","OMOP2145919","RxNorm Extension","infliximab"
40947958,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 4 by Cc","OMOP2145920","RxNorm Extension","infliximab"
40947959,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 3 by Abacus Medicine","OMOP2145921","RxNorm Extension","infliximab"
40947960,"infliximab 100 MG Injectable Solution [Remsima] Box of 4 by Orifarm Leverkus","OMOP2145922","RxNorm Extension","infliximab"
40947961,"infliximab 100 MG Injection [Remicade] Box of 3 by Euro Rx","OMOP2145923","RxNorm Extension","infliximab"
40947962,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Emra-Med","OMOP2145924","RxNorm Extension","infliximab"
40947963,"infliximab 100 MG Injection [Remicade] Box of 2 by Orifarm Leverkus","OMOP2145925","RxNorm Extension","infliximab"
40960376,"infliximab 100 MG Injectable Suspension Box of 5","OMOP2158338","RxNorm Extension","infliximab"
40978915,"infliximab 100 MG Injectable Suspension [Remicade] Box of 5 by Cc","OMOP2176877","RxNorm Extension","infliximab"
40978916,"infliximab 100 MG Injectable Suspension [Remicade] Box of 5 by Aca Mueller","OMOP2176878","RxNorm Extension","infliximab"
40978917,"infliximab 100 MG Injectable Suspension [Remsima] Box of 3 by Abacus Medicine","OMOP2176879","RxNorm Extension","infliximab"
40978918,"infliximab 100 MG Injectable Suspension [Remicade] Box of 5 by Abacus Medicine","OMOP2176880","RxNorm Extension","infliximab"
40978919,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Orifarm Leverkus","OMOP2176881","RxNorm Extension","infliximab"
40978920,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Veron","OMOP2176882","RxNorm Extension","infliximab"
40978921,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Orifarm Leverkus","OMOP2176883","RxNorm Extension","infliximab"
40978922,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Kohlpharma","OMOP2176884","RxNorm Extension","infliximab"
40978923,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Cc","OMOP2176885","RxNorm Extension","infliximab"
41000615,"infliximab 100 MG Injectable Suspension [Remsima] Box of 3","OMOP2198577","RxNorm Extension","infliximab"
41000616,"infliximab 100 MG Injectable Suspension [Remicade] Box of 5","OMOP2198578","RxNorm Extension","infliximab"
41010251,"infliximab 100 MG Injectable Suspension [Remicade] Box of 4 by Aca Mueller","OMOP2208213","RxNorm Extension","infliximab"
41010252,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Merck","OMOP2208214","RxNorm Extension","infliximab"
41010253,"infliximab 100 MG Injectable Solution [Remsima] Box of 3 by Abacus Medicine","OMOP2208215","RxNorm Extension","infliximab"
41010254,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Emra-Med","OMOP2208216","RxNorm Extension","infliximab"
41031679,"infliximab 100 MG Injectable Suspension [Remicade] Box of 1","OMOP2229641","RxNorm Extension","infliximab"
41031680,"infliximab 100 MG Injection [Inflectra] Box of 3","OMOP2229642","RxNorm Extension","infliximab"
41031681,"infliximab 100 MG Injectable Solution [FLIXABI] Box of 5","OMOP2229643","RxNorm Extension","infliximab"
41041367,"infliximab 100 MG Injectable Suspension [Remsima] Box of 1 by Mundipharma","OMOP2239329","RxNorm Extension","infliximab"
41041368,"infliximab 100 MG Injectable Suspension [Remicade] Box of 1 by Kohlpharma","OMOP2239330","RxNorm Extension","infliximab"
41041369,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 3 by Axicorp","OMOP2239331","RxNorm Extension","infliximab"
41041370,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 1 by Orifarm Leverkus","OMOP2239332","RxNorm Extension","infliximab"
41041371,"infliximab 100 MG Injectable Suspension [Remsima] Box of 2 by Axicorp","OMOP2239333","RxNorm Extension","infliximab"
41041372,"infliximab 100 MG Injection [Remicade] Box of 5 by Abacus Medicine","OMOP2239334","RxNorm Extension","infliximab"
41041373,"infliximab 100 MG Injectable Suspension [Remicade] Box of 4 by Abacus Medicine","OMOP2239335","RxNorm Extension","infliximab"
41041374,"infliximab 100 MG Injection [Remicade] Box of 3 by Haematogmbh","OMOP2239336","RxNorm Extension","infliximab"
41041375,"infliximab 100 MG Injection [Remicade] Box of 3 by Emra-Med","OMOP2239337","RxNorm Extension","infliximab"
41041377,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 4 by Axicorp","OMOP2239339","RxNorm Extension","infliximab"
41041378,"infliximab 100 MG Injection [Inflectra] Box of 1 by Cc","OMOP2239340","RxNorm Extension","infliximab"
41050275,"infliximab Injectable Suspension [FLIXABI]","OMOP2248237","RxNorm Extension","infliximab"
41053860,"infliximab 100 MG Injectable Suspension Box of 4","OMOP2251822","RxNorm Extension","infliximab"
41062834,"infliximab 100 MG Injectable Suspension [Remsima] Box of 5","OMOP2260796","RxNorm Extension","infliximab"
41062835,"infliximab 100 MG Injectable Solution [Remsima] Box of 5","OMOP2260797","RxNorm Extension","infliximab"
41062836,"infliximab 100 MG Injectable Suspension [Remsima] Box of 4","OMOP2260798","RxNorm Extension","infliximab"
41062837,"infliximab 100 MG Injectable Solution [Remsima] Box of 1","OMOP2260799","RxNorm Extension","infliximab"
41062838,"infliximab 100 MG Injection [Remicade] Box of 5","OMOP2260800","RxNorm Extension","infliximab"
41062840,"infliximab 100 MG Injectable Suspension [FLIXABI] Box of 5","OMOP2260802","RxNorm Extension","infliximab"
41072613,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Kohlpharma","OMOP2270575","RxNorm Extension","infliximab"
41072614,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Abacus Medicine","OMOP2270576","RxNorm Extension","infliximab"
41072615,"infliximab 100 MG Injection [Inflectra] Box of 2 by Axicorp","OMOP2270577","RxNorm Extension","infliximab"
41072616,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 1 by Cc","OMOP2270578","RxNorm Extension","infliximab"
41104058,"infliximab 100 MG Injectable Suspension [Remsima] Box of 2 by Mundipharma","OMOP2302020","RxNorm Extension","infliximab"
41104059,"infliximab 100 MG Injectable Suspension [Remicade] Box of 5 by Eurim-Pharm","OMOP2302021","RxNorm Extension","infliximab"
41104060,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 5 by Cc","OMOP2302022","RxNorm Extension","infliximab"
41104061,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 3 by Cc","OMOP2302023","RxNorm Extension","infliximab"
41104062,"infliximab 100 MG Injectable Solution [Remsima] Box of 5 by Orifarm Leverkus","OMOP2302024","RxNorm Extension","infliximab"
41104063,"infliximab 100 MG Injectable Solution [Remsima] Box of 2 by Emra-Med","OMOP2302025","RxNorm Extension","infliximab"
41104064,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Inopha","OMOP2302026","RxNorm Extension","infliximab"
41104065,"infliximab 100 MG Injectable Suspension [Remicade] Box of 1 by Merck","OMOP2302027","RxNorm Extension","infliximab"
41112986,"infliximab Injectable Solution [FLIXABI]","OMOP2310948","RxNorm Extension","infliximab"
41116600,"infliximab 100 MG Injectable Suspension Box of 1","OMOP2314562","RxNorm Extension","infliximab"
41125657,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 4","OMOP2323619","RxNorm Extension","infliximab"
41135493,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Abacus Medicine","OMOP2333455","RxNorm Extension","infliximab"
41135494,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 4 by Pfizer","OMOP2333456","RxNorm Extension","infliximab"
41135495,"infliximab 100 MG Injectable Solution [Remsima] Box of 1 by Emra-Med","OMOP2333457","RxNorm Extension","infliximab"
41135496,"infliximab 100 MG Injection [Remicade] Box of 2 by Kohlpharma","OMOP2333458","RxNorm Extension","infliximab"
41135497,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 1 by Kohlpharma","OMOP2333459","RxNorm Extension","infliximab"
41148106,"infliximab 100 MG Injectable Solution Box of 4","OMOP2346068","RxNorm Extension","infliximab"
41157170,"infliximab 100 MG Injectable Solution [Remsima] Box of 3","OMOP2355132","RxNorm Extension","infliximab"
41157171,"infliximab 100 MG Injectable Suspension [Remsima] Box of 2","OMOP2355133","RxNorm Extension","infliximab"
41157172,"infliximab 100 MG Injection [Remicade] Box of 4","OMOP2355134","RxNorm Extension","infliximab"
41157173,"infliximab 100 MG Injection [Inflectra] Box of 5","OMOP2355135","RxNorm Extension","infliximab"
41166737,"infliximab 100 MG Injectable Suspension [Remicade] Box of 5 by Medicopharm","OMOP2364699","RxNorm Extension","infliximab"
41166738,"infliximab 100 MG Injectable Suspension [Remicade] Box of 5 by Emra-Med","OMOP2364700","RxNorm Extension","infliximab"
41166739,"infliximab 100 MG Injectable Suspension [Remicade] Box of 4 by Cc","OMOP2364701","RxNorm Extension","infliximab"
41166740,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Merck","OMOP2364702","RxNorm Extension","infliximab"
41166741,"infliximab 100 MG Injectable Suspension [Remsima] Box of 5 by Orifarm Leverkus","OMOP2364703","RxNorm Extension","infliximab"
41166742,"infliximab 100 MG Injectable Suspension [Remsima] Box of 2 by Emra-Med","OMOP2364704","RxNorm Extension","infliximab"
41166743,"infliximab 100 MG Injectable Solution [Remsima] Box of 2 by Axicorp","OMOP2364705","RxNorm Extension","infliximab"
41166744,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Aca Mueller","OMOP2364706","RxNorm Extension","infliximab"
41166745,"infliximab 100 MG Injection [Remicade] Box of 2 by Veron","OMOP2364707","RxNorm Extension","infliximab"
41166746,"infliximab 100 MG Injection [Remicade] Box of 2 by Aca Mueller","OMOP2364708","RxNorm Extension","infliximab"
41166747,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 2 by Axicorp","OMOP2364709","RxNorm Extension","infliximab"
41166748,"infliximab 100 MG Injectable Suspension [FLIXABI] Box of 1 by Biogen","OMOP2364710","RxNorm Extension","infliximab"
41188246,"infliximab 100 MG Injectable Suspension [Remsima] Box of 1","OMOP2386208","RxNorm Extension","infliximab"
41188247,"infliximab 100 MG Injectable Suspension [Remicade] Box of 4","OMOP2386209","RxNorm Extension","infliximab"
41188248,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 3","OMOP2386210","RxNorm Extension","infliximab"
41188249,"infliximab 100 MG Injectable Suspension [FLIXABI]","OMOP2386211","RxNorm Extension","infliximab"
41198128,"infliximab 100 MG Injectable Suspension [Remicade] Box of 5 by Gerke","OMOP2396090","RxNorm Extension","infliximab"
41198129,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Gerke","OMOP2396091","RxNorm Extension","infliximab"
41198130,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Medicopharm","OMOP2396092","RxNorm Extension","infliximab"
41198131,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Inopha","OMOP2396093","RxNorm Extension","infliximab"
41198132,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Gerke","OMOP2396094","RxNorm Extension","infliximab"
41198133,"infliximab 100 MG Injectable Suspension [Remsima] Box of 4 by Orifarm Leverkus","OMOP2396095","RxNorm Extension","infliximab"
41198134,"infliximab 100 MG Injection [Inflectra] Box of 4 by Axicorp","OMOP2396096","RxNorm Extension","infliximab"
41205480,"infliximab Injectable Solution","OMOP2403442","RxNorm Extension","infliximab"
41207095,"infliximab Injectable Solution [Remsima]","OMOP2405057","RxNorm Extension","infliximab"
41210625,"infliximab 100 MG Injectable Solution Box of 1","OMOP2408587","RxNorm Extension","infliximab"
41219457,"infliximab 100 MG Injectable Solution [Remsima] Box of 4","OMOP2417419","RxNorm Extension","infliximab"
41219458,"infliximab 100 MG Injectable Suspension [FLIXABI] Box of 3","OMOP2417420","RxNorm Extension","infliximab"
41229186,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Canoma","OMOP2427148","RxNorm Extension","infliximab"
41229187,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Eurim-Pharm","OMOP2427149","RxNorm Extension","infliximab"
41229188,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2 by Aaston","OMOP2427150","RxNorm Extension","infliximab"
41229189,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 4 by Kohlpharma","OMOP2427151","RxNorm Extension","infliximab"
41229190,"infliximab 100 MG Injectable Suspension [Remsima] Box of 3 by Axicorp","OMOP2427152","RxNorm Extension","infliximab"
41229191,"infliximab 100 MG Injectable Solution [FLIXABI] Box of 1 by Biogen","OMOP2427153","RxNorm Extension","infliximab"
41241546,"infliximab 100 MG Injectable Suspension Box of 2","OMOP2439508","RxNorm Extension","infliximab"
41250483,"infliximab 100 MG Injectable Solution [Remsima] Box of 2","OMOP2448445","RxNorm Extension","infliximab"
41250484,"infliximab 100 MG Injection [Remicade] Box of 2","OMOP2448446","RxNorm Extension","infliximab"
41259996,"infliximab 100 MG Injectable Suspension [Remsima] Box of 3 by Haematogmbh","OMOP2457958","RxNorm Extension","infliximab"
41259997,"infliximab 100 MG Injectable Suspension [Remicade] Box of 4 by Orifarm Leverkus","OMOP2457959","RxNorm Extension","infliximab"
41259998,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 5 by Kohlpharma","OMOP2457960","RxNorm Extension","infliximab"
41259999,"infliximab 100 MG Injectable Suspension [Remsima] Box of 5 by Axicorp","OMOP2457961","RxNorm Extension","infliximab"
41260000,"infliximab 100 MG Injectable Suspension [Remsima] Box of 1 by Emra-Med","OMOP2457962","RxNorm Extension","infliximab"
41260001,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Euro Rx","OMOP2457963","RxNorm Extension","infliximab"
41260002,"infliximab 100 MG Injection [Inflectra] Box of 5 by Pfizer","OMOP2457964","RxNorm Extension","infliximab"
41281304,"infliximab 100 MG Injectable Suspension [Remicade] Box of 2","OMOP2479266","RxNorm Extension","infliximab"
41291088,"infliximab 100 MG Injectable Suspension [Remsima] Box of 4 by Axicorp","OMOP2489050","RxNorm Extension","infliximab"
41291089,"infliximab 100 MG Injectable Suspension [Remsima] Box of 4 by Aca Mueller","OMOP2489051","RxNorm Extension","infliximab"
41291090,"infliximab 100 MG Injectable Suspension [Remicade] Box of 4 by Veron","OMOP2489052","RxNorm Extension","infliximab"
41291091,"infliximab 100 MG Injectable Suspension [Remicade] Box of 4 by Merck","OMOP2489053","RxNorm Extension","infliximab"
41291092,"infliximab 100 MG Injectable Suspension [Remicade] Box of 4 by Kohlpharma","OMOP2489054","RxNorm Extension","infliximab"
41291093,"infliximab 100 MG Injectable Suspension [Remicade] Box of 1 by Haematogmbh","OMOP2489055","RxNorm Extension","infliximab"
41291094,"infliximab 100 MG Injection [Remicade] Box of 3 by Orifarm Leverkus","OMOP2489056","RxNorm Extension","infliximab"
41291095,"infliximab 100 MG Injection [Remicade] Box of 3 by Inopha","OMOP2489057","RxNorm Extension","infliximab"
41291096,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 5 by Pfizer","OMOP2489058","RxNorm Extension","infliximab"
41312641,"infliximab 100 MG Injectable Solution [Remsima]","OMOP2510603","RxNorm Extension","infliximab"
41312642,"infliximab 100 MG Injectable Suspension [FLIXABI] Box of 1","OMOP2510604","RxNorm Extension","infliximab"
41322407,"infliximab 100 MG Injectable Suspension [Remicade] Box of 5 by Kohlpharma","OMOP2520369","RxNorm Extension","infliximab"
41322408,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 5 by Aca Mueller","OMOP2520370","RxNorm Extension","infliximab"
41322409,"infliximab 100 MG Injectable Suspension [Inflectra] Box of 3 by Kohlpharma","OMOP2520371","RxNorm Extension","infliximab"
41322410,"infliximab 100 MG Injectable Solution [Remsima] Box of 5 by Mundipharma","OMOP2520372","RxNorm Extension","infliximab"
41322411,"infliximab 100 MG Injectable Solution [Remsima] Box of 3 by Axicorp","OMOP2520373","RxNorm Extension","infliximab"
41322412,"infliximab 100 MG Injectable Suspension [Remicade] Box of 3 by Cc","OMOP2520374","RxNorm Extension","infliximab"
41322413,"infliximab 100 MG Injection [Remicade] Box of 2 by Emra-Med","OMOP2520375","RxNorm Extension","infliximab"
41322414,"infliximab 100 MG Injection [Inflectra] Box of 3 by Pfizer","OMOP2520376","RxNorm Extension","infliximab"
