concept_id,concept_code,concept_name,vocabulary_id,category,variable,domain
45770832,97621000119107,Stasis ulcer due to type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
45770880,137931000119102,Hyperlipidemia due to type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
45770881,138921000119104,Moderate nonproliferative retinopathy due to type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
45770883,140381000119104,Neuropathic toe ulcer due to type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
45770928,28331000119107,Retinal edema due to type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
45771064,71421000119105,Hypertension in chronic kidney disease due to type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
45771072,140521000119107,Ischemic foot ulcer due to type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
45772019,41911000119107,Glaucoma due to type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
45772060,119831000119106,Hypoglycemia unawareness in type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
45773064,82541000119100,Traction retinal detachment due to type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
46274058,10656271000119100,Skin ulcer of toe due to diabetes mellitus type 2,SM,t2d,t2d,diagnosis
4151282,314772004,Type 2 diabetes mellitus with hypoglycemic coma,SM,t2d,t2d,diagnosis
4215719,395204000,Hyperosmolar non-ketotic state in type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
4222876,421631007,Gangrene associated with type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
4227824,421164006,Hypoglycemic coma in type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
43530653,1541000119106,Diabetic skin ulcer associated with type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
43531563,781000119106,Diabetic neuropathic arthropathy associated with type 2 diabetes mellitus,SM,t2d,t2d,diagnosis
45542739,E111,"Type 2 diabetes mellitus, with ketoacidosis",10,t2d,t2d,diagnosis
45561950,E117,"Type 2 diabetes mellitus, with multiple complications",10,t2d,t2d,diagnosis
1567957,E110,Type 2 diabetes mellitus with hyperosmolarity,10,t2d,t2d,diagnosis
45542738,E1100,Type 2 diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),10,t2d,t2d,diagnosis
45586139,E1101,Type 2 diabetes mellitus with hyperosmolarity with coma,10,t2d,t2d,diagnosis
1567958,E112,Type 2 diabetes mellitus with kidney complications,10,t2d,t2d,diagnosis
45591027,E1121,Type 2 diabetes mellitus with diabetic nephropathy,10,t2d,t2d,diagnosis
45595797,E1122,Type 2 diabetes mellitus with diabetic chronic kidney disease,10,t2d,t2d,diagnosis
45605401,E1129,Type 2 diabetes mellitus with other diabetic kidney complication,10,t2d,t2d,diagnosis
1567959,E113,Type 2 diabetes mellitus with ophthalmic complications,10,t2d,t2d,diagnosis
1567960,E1131,Type 2 diabetes mellitus with unspecified diabetic retinopathy,10,t2d,t2d,diagnosis
45581352,E11311,Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema,10,t2d,t2d,diagnosis
45581353,E11319,Type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema,10,t2d,t2d,diagnosis
1567961,E1132,Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy,10,t2d,t2d,diagnosis
45552385,E11321,Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema,10,t2d,t2d,diagnosis
37200198,E113211,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye",10,t2d,t2d,diagnosis
37200199,E113212,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye",10,t2d,t2d,diagnosis
37200200,E113213,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral",10,t2d,t2d,diagnosis
37200201,E113219,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",10,t2d,t2d,diagnosis
45581354,E11329,Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,10,t2d,t2d,diagnosis
37200202,E113291,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",10,t2d,t2d,diagnosis
37200203,E113292,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",10,t2d,t2d,diagnosis
37200204,E113293,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",10,t2d,t2d,diagnosis
37200205,E113299,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",10,t2d,t2d,diagnosis
1567962,E1133,Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy,10,t2d,t2d,diagnosis
45537961,E11331,Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,10,t2d,t2d,diagnosis
37200206,E113311,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",10,t2d,t2d,diagnosis
37200207,E113312,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",10,t2d,t2d,diagnosis
37200208,E113313,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",10,t2d,t2d,diagnosis
37200209,E113319,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",10,t2d,t2d,diagnosis
45591029,E11339,Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,10,t2d,t2d,diagnosis
37200210,E113391,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",10,t2d,t2d,diagnosis
37200211,E113392,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",10,t2d,t2d,diagnosis
37200212,E113393,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",10,t2d,t2d,diagnosis
37200213,E113399,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",10,t2d,t2d,diagnosis
1567963,E1134,Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy,10,t2d,t2d,diagnosis
45557112,E11341,Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,10,t2d,t2d,diagnosis
37200214,E113411,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",10,t2d,t2d,diagnosis
37200215,E113412,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",10,t2d,t2d,diagnosis
37200216,E113413,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",10,t2d,t2d,diagnosis
37200217,E113419,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",10,t2d,t2d,diagnosis
45605402,E11349,Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,10,t2d,t2d,diagnosis
37200218,E113491,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",10,t2d,t2d,diagnosis
37200219,E113492,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",10,t2d,t2d,diagnosis
37200220,E113493,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",10,t2d,t2d,diagnosis
37200221,E113499,"Type 2 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",10,t2d,t2d,diagnosis
1567964,E1135,Type 2 diabetes mellitus with proliferative diabetic retinopathy,10,t2d,t2d,diagnosis
45591030,E11351,Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema,10,t2d,t2d,diagnosis
37200222,E113511,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",10,t2d,t2d,diagnosis
37200223,E113512,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",10,t2d,t2d,diagnosis
37200224,E113513,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral",10,t2d,t2d,diagnosis
37200225,E113519,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",10,t2d,t2d,diagnosis
37200226,E11352,Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula,10,t2d,t2d,diagnosis
37200227,E113521,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",10,t2d,t2d,diagnosis
37200228,E113522,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",10,t2d,t2d,diagnosis
37200229,E113523,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",10,t2d,t2d,diagnosis
37200230,E113529,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",10,t2d,t2d,diagnosis
37200231,E11353,Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula,10,t2d,t2d,diagnosis
37200232,E113531,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",10,t2d,t2d,diagnosis
37200233,E113532,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",10,t2d,t2d,diagnosis
37200234,E113533,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",10,t2d,t2d,diagnosis
37200235,E113539,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",10,t2d,t2d,diagnosis
37200236,E11354,Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment,10,t2d,t2d,diagnosis
37200237,E113541,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",10,t2d,t2d,diagnosis
37200238,E113542,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, left eye",10,t2d,t2d,diagnosis
37200239,E113543,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, bilateral",10,t2d,t2d,diagnosis
37200240,E113549,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, unspecified eye",10,t2d,t2d,diagnosis
37200241,E11355,Type 2 diabetes mellitus with stable proliferative diabetic retinopathy,10,t2d,t2d,diagnosis
37200242,E113551,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, right eye",10,t2d,t2d,diagnosis
37200243,E113552,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, left eye",10,t2d,t2d,diagnosis
37200244,E113553,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, bilateral",10,t2d,t2d,diagnosis
37200245,E113559,"Type 2 diabetes mellitus with stable proliferative diabetic retinopathy, unspecified eye",10,t2d,t2d,diagnosis
45552386,E11359,Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema,10,t2d,t2d,diagnosis
37200246,E113591,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, right eye",10,t2d,t2d,diagnosis
37200247,E113592,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, left eye",10,t2d,t2d,diagnosis
37200248,E113593,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, bilateral",10,t2d,t2d,diagnosis
37200249,E113599,"Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema, unspecified eye",10,t2d,t2d,diagnosis
45595798,E1136,Type 2 diabetes mellitus with diabetic cataract,10,t2d,t2d,diagnosis
37200250,E1137,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment",10,t2d,t2d,diagnosis
37200251,E1137X1,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, right eye",10,t2d,t2d,diagnosis
37200252,E1137X2,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, left eye",10,t2d,t2d,diagnosis
37200253,E1137X3,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, bilateral",10,t2d,t2d,diagnosis
37200254,E1137X9,"Type 2 diabetes mellitus with diabetic macular edema, resolved following treatment, unspecified eye",10,t2d,t2d,diagnosis
45533019,E1139,Type 2 diabetes mellitus with other diabetic ophthalmic complication,10,t2d,t2d,diagnosis
1567965,E114,Type 2 diabetes mellitus with neurological complications,10,t2d,t2d,diagnosis
45605403,E1140,"Type 2 diabetes mellitus with diabetic neuropathy, unspecified",10,t2d,t2d,diagnosis
45547625,E1141,Type 2 diabetes mellitus with diabetic mononeuropathy,10,t2d,t2d,diagnosis
45557113,E1142,Type 2 diabetes mellitus with diabetic polyneuropathy,10,t2d,t2d,diagnosis
45537962,E1143,Type 2 diabetes mellitus with diabetic autonomic (poly)neuropathy,10,t2d,t2d,diagnosis
45533020,E1144,Type 2 diabetes mellitus with diabetic amyotrophy,10,t2d,t2d,diagnosis
45605404,E1149,Type 2 diabetes mellitus with other diabetic neurological complication,10,t2d,t2d,diagnosis
1567966,E115,Type 2 diabetes mellitus with circulatory complications,10,t2d,t2d,diagnosis
45533021,E1151,Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene,10,t2d,t2d,diagnosis
45533022,E1152,Type 2 diabetes mellitus with diabetic peripheral angiopathy with gangrene,10,t2d,t2d,diagnosis
45576443,E1159,Type 2 diabetes mellitus with other circulatory complications,10,t2d,t2d,diagnosis
1567967,E116,Type 2 diabetes mellitus with other specified complications,10,t2d,t2d,diagnosis
1567968,E1161,Type 2 diabetes mellitus with diabetic arthropathy,10,t2d,t2d,diagnosis
45600641,E11610,Type 2 diabetes mellitus with diabetic neuropathic arthropathy,10,t2d,t2d,diagnosis
45586140,E11618,Type 2 diabetes mellitus with other diabetic arthropathy,10,t2d,t2d,diagnosis
1567969,E1162,Type 2 diabetes mellitus with skin complications,10,t2d,t2d,diagnosis
45547626,E11620,Type 2 diabetes mellitus with diabetic dermatitis,10,t2d,t2d,diagnosis
45581355,E11621,Type 2 diabetes mellitus with foot ulcer,10,t2d,t2d,diagnosis
45600642,E11622,Type 2 diabetes mellitus with other skin ulcer,10,t2d,t2d,diagnosis
45547627,E11628,Type 2 diabetes mellitus with other skin complications,10,t2d,t2d,diagnosis
1567970,E1163,Type 2 diabetes mellitus with oral complications,10,t2d,t2d,diagnosis
45533023,E11630,Type 2 diabetes mellitus with periodontal disease,10,t2d,t2d,diagnosis
45566731,E11638,Type 2 diabetes mellitus with other oral complications,10,t2d,t2d,diagnosis
1567971,E1164,Type 2 diabetes mellitus with hypoglycemia,10,t2d,t2d,diagnosis
45561949,E11641,Type 2 diabetes mellitus with hypoglycemia with coma,10,t2d,t2d,diagnosis
45591031,E11649,Type 2 diabetes mellitus with hypoglycemia without coma,10,t2d,t2d,diagnosis
45605405,E1165,Type 2 diabetes mellitus with hyperglycemia,10,t2d,t2d,diagnosis
45595799,E1169,Type 2 diabetes mellitus with other specified complication,10,t2d,t2d,diagnosis
35206881,E118,Type 2 diabetes mellitus with unspecified complications,10,t2d,t2d,diagnosis
35206882,E119,Type 2 diabetes mellitus without complications,10,t2d,t2d,diagnosis
1571686,O241,"Pre-existing type 2 diabetes mellitus, in pregnancy, childbirth and the puerperium",10,t2d,t2d,diagnosis
1571687,O2411,"Pre-existing type 2 diabetes mellitus, in pregnancy",10,t2d,t2d,diagnosis
45587292,O24111,"Pre-existing type 2 diabetes mellitus, in pregnancy, first trimester",10,t2d,t2d,diagnosis
45582457,O24112,"Pre-existing type 2 diabetes mellitus, in pregnancy, second trimester",10,t2d,t2d,diagnosis
45567896,O24113,"Pre-existing type 2 diabetes mellitus, in pregnancy, third trimester",10,t2d,t2d,diagnosis
45606547,O24119,"Pre-existing type 2 diabetes mellitus, in pregnancy, unspecified trimester",10,t2d,t2d,diagnosis
45582458,O2413,"Pre-existing type 2 diabetes mellitus, in the puerperium",10,t2d,t2d,diagnosis
